cluster_id,중복_건수,평균_재작업_간격(일),최소_간격(일),최대_간격(일),기간,구군,대표_주소
20055,4,160.7,0.0,470.0,2008-11-25 ~ 2010-03-23,동구,동구 효동로3길 38-12 (효목동) / 183-21번지
19996,4,27.0,6.0,47.0,2009-07-16 ~ 2009-10-07,동구,동구 용계동 6-2
16071,4,329.3,203.0,419.0,2017-09-02 ~ 2020-05-19,서구,서구 달서로28길 10-16 (비산동) / 434-604번지
16055,4,1158.3,23.0,2189.0,2011-07-27 ~ 2021-02-01,남구,남구 대명로57길 9-16 (대명동) / 174-8번지
12298,4,1092.7,328.0,2027.0,2013-07-05 ~ 2022-06-27,동구,동구 반야월북로 131-12 (각산동) / 920-8번지
13295,4,1393.0,1215.0,1571.0,2010-12-02 ~ 2018-07-20,서구,서구 북비산로75길 2-17 (비산동) / 12-29번지
13512,4,1627.0,916.0,2338.0,2012-01-26 ~ 2020-12-24,서구,서구 고성로15길 15 (원대동3가) / 1610-94번지
13507,4,166.3,29.0,366.0,2014-10-06 ~ 2016-02-19,북구,북구 연암공원로5길 9-2 (산격동) / 894-3번지
13506,4,263.0,177.0,378.0,2014-09-15 ~ 2016-11-14,남구,남구 성명공원길 49 (대명동) / 3038-1번지
13504,4,1015.3,296.0,1670.0,2011-10-04 ~ 2020-02-06,북구,북구 연암공원로 11-13 (산격동) / 918-2번지
13497,4,515.7,282.0,712.0,2011-04-20 ~ 2015-07-16,남구,남구 큰골9길 35-6 (대명동) / 473-15번지
13487,4,1059.3,446.0,2185.0,2008-07-29 ~ 2017-04-12,동구,동구 아양로 114 (신암동) / 249-7번지
13446,4,854.3,414.0,1357.0,2014-07-21 ~ 2021-07-28,달서구,달서구 월배로46길 76 (상인동) / 583-101번지
13386,4,552.7,144.0,862.0,2010-06-18 ~ 2015-01-02,달서구,달서구 진천로 111 (대천동) / 499-1번지
13372,4,248.3,15.0,393.0,2014-05-26 ~ 2016-06-10,달성군,달성군 유가읍  유가1길 24-11 / 도의리 501-3번지
13351,4,667.0,5.0,1797.0,2009-02-03 ~ 2014-07-31,달성군,달성군 하빈면  하목정길 30 / 하산리 1077-2번지
13350,4,719.0,484.0,876.0,2011-01-10 ~ 2016-12-08,달서구,달서구 와룡로4길 3-12 (본동) / 998번지
13338,4,363.3,32.0,824.0,2012-03-14 ~ 2015-03-10,북구,북구 칠곡중앙대로46길 43-2 (태전동) / 595-4번지
13324,4,701.0,105.0,1620.0,2014-11-17 ~ 2020-08-20,중구,중구 태평로 267-18 (동인동3가) / 271-112번지
13292,4,673.0,275.0,1235.0,2011-05-27 ~ 2016-12-07,달성군,달성군 옥포면  신당4길 58-1 / 신당리 1115번지
13535,4,564.0,268.0,746.0,2014-10-24 ~ 2019-06-13,달서구,"달서구 계대동문로11길 6, 91B1L 와룡슈퍼 (신당동) / 1788번지"
13267,4,824.0,66.0,1765.0,2014-07-15 ~ 2021-04-23,달성군,달성군 논공읍  비슬로373길 19 / 금포리 951번지
13266,4,1149.7,751.0,1645.0,2011-08-16 ~ 2021-01-25,달성군,달성군 논공읍  남리4길 8-1 / 남리 694번지
13261,4,58.0,24.0,119.0,2014-09-02 ~ 2015-02-25,북구,북구 복현동 484-68
13226,4,452.0,31.0,1222.0,2013-11-25 ~ 2017-08-13,수성구,"수성구 달구벌대로568길 23 (이천동,석가사) / 97-3번지"
13161,4,1243.7,26.0,2312.0,2008-07-01 ~ 2018-09-19,달서구,달서구 성서로72길 129 (이곡동) / 1285번지
13157,4,1450.7,705.0,1977.0,2010-03-05 ~ 2022-02-04,달성군,달성군 현풍면  현풍동로22길 3-15
13143,4,122.7,1.0,347.0,2013-11-15 ~ 2014-11-20,서구,서구 국채보상로52길 31-30 (평리동) / 1207-25번지
13127,4,1089.7,0.0,2171.0,2008-11-12 ~ 2017-10-27,달서구,달서구 구마로26안길 28 (본동) / 792-12번지
13104,4,644.0,20.0,1320.0,2013-12-09 ~ 2019-03-26,북구,북구 학정동 866-5
13079,4,984.0,379.0,1935.0,2012-03-12 ~ 2020-04-13,달성군,달성군 다사읍  다사로101길 12 / 달천리 293-2번지
13049,4,575.7,388.0,805.0,2009-02-11 ~ 2013-11-06,북구,북구 작원2길 8 (팔달동) / 151번지
13036,4,1012.3,46.0,2654.0,2013-10-18 ~ 2022-02-11,달서구,달서구 장기로16길 30 (성당동) / 652-11번지
13035,4,293.5,22.0,565.0,2013-12-10 ~ 2015-07-21,북구,북구 노곡로8길 6-13 (노곡동) / 207번지
13513,4,1639.3,1274.0,2125.0,2008-10-01 ~ 2022-03-22,달성군,달성군 화원읍  인흥길 41 / 천내리 901-98번지
13554,4,625.0,2.0,1787.0,2010-03-05 ~ 2015-04-24,달서구,달서구 상원로11길 20 (상인동) / 1444-3번지
12996,4,1337.7,1028.0,1508.0,2011-01-25 ~ 2022-01-21,북구,북구 고성북로10길 10-4 (고성동3가) / 5-88번지
13775,4,886.0,58.0,2246.0,2008-12-08 ~ 2016-03-21,중구,"중구 동성로5길 34, 성래정 (삼덕동1가) / 7-3번지"
13983,4,874.3,11.0,2580.0,2015-03-06 ~ 2022-05-13,북구,"북구 칠성남로 195 (칠성동1가,대영주방기구) / 189-1번지"
13963,4,470.7,1.0,1235.0,2011-09-23 ~ 2015-08-05,북구,북구 성북로5길 69-17 (침산동) / 573-7번지
13952,4,525.3,3.0,854.0,2013-07-01 ~ 2017-10-24,북구,북구 산격로6길 8 (산격동) / 1414-8번지
13929,4,632.3,7.0,1778.0,2009-09-09 ~ 2014-11-20,달서구,달서구 송현동2길 33 (송현동) / 1928번지
13915,4,854.0,333.0,1565.0,2014-02-19 ~ 2021-02-26,달성군,달성군 다사읍  대실역남로4길 4-56 / 죽곡리 856-15번지
13905,4,675.0,216.0,1451.0,2010-01-26 ~ 2015-08-14,달서구,달서구 달서대로 89 (유천동) / 523-1번지
13851,4,61.0,3.0,177.0,2015-04-10 ~ 2015-10-11,중구,중구 달구벌대로445길 33-9 (삼덕동3가) / 296-11번지
13840,4,406.0,108.0,844.0,2014-12-04 ~ 2018-04-07,서구,서구 달구벌대로375길 24-1 (내당동) / 886-14번지
13834,4,757.3,89.0,1765.0,2014-12-18 ~ 2021-03-08,동구,동구 신암로14길 6-9 (신암동) / 1298-115번지
13832,4,748.0,270.0,1141.0,2015-02-25 ~ 2021-04-19,남구,남구 장전1길 104-7 (대명동) / 780-2번지
13812,4,413.7,124.0,932.0,2012-07-16 ~ 2015-12-12,달서구,"달서구 상원로 179-12, 급수중지09.07.10 (월성동) / 1190번지"
13802,4,992.0,263.0,2052.0,2009-08-06 ~ 2017-09-30,남구,남구 중앙대로31길 172-3 (대명동) / 1899-14번지
13794,4,739.5,368.0,1111.0,2011-02-03 ~ 2015-02-22,달서구,달서구 앞산순환로61길 14 (송현동) / 295-64번지
13763,4,908.3,853.0,1005.0,2012-06-01 ~ 2019-11-18,북구,북구 침산남로서9길 22-15 (침산동) / 1381-81번지
13564,4,466.7,0.0,974.0,2014-12-23 ~ 2018-10-25,수성구,수성구 파동로32길 183-2 (파동) / 55-1번지
13756,4,774.7,271.0,1206.0,2011-09-19 ~ 2018-01-30,수성구,수성구 청호로88안길 25-3 (범어동) / 64-39번지
13749,4,800.3,148.0,1412.0,2009-01-28 ~ 2015-08-28,달서구,달서구 야외음악당로39서길 3 (두류동) / 613-10번지
13734,4,1165.0,118.0,1893.0,2011-01-16 ~ 2020-08-13,달성군,달성군 화원읍  서쪽길 21-1
13719,4,1354.7,1.0,2483.0,2008-08-07 ~ 2019-09-24,달서구,달서구 달구벌대로378길 134-4 (두류동) / 1252-48번지
13706,4,435.3,209.0,760.0,2015-04-23 ~ 2018-11-21,남구,"남구 안지랑로17길 103 (대명동,힐튼빌) / 1078-6번지"
13697,4,704.0,4.0,2100.0,2009-03-13 ~ 2014-12-26,서구,서구 달서로28길 5-21 (비산동) / 434-364번지
13682,4,946.3,32.0,2547.0,2014-08-07 ~ 2022-05-18,달서구,"달서구 진천로18길 28 (진천동,대우설비뒷집) / 561-20번지"
13676,4,879.0,130.0,1562.0,2011-01-11 ~ 2018-04-03,수성구,수성구 신천동로96길 43-4 (수성동4가) / 1123-20번지
13627,4,1675.0,646.0,2664.0,2008-01-11 ~ 2021-10-15,수성구,수성구 국채보상로164길 21-3 (범어동) / 1846번지
13624,4,1114.0,542.0,1519.0,2011-09-27 ~ 2020-11-21,북구,북구 학정로13길 12 (태전동) / 810-8번지
13596,4,574.3,9.0,1265.0,2015-05-19 ~ 2020-02-06,북구,"북구 작원2길 16-5, (151-22번지) (팔달동,2013.11.28_급수중지) / 1"
13587,4,1558.0,53.0,2573.0,2009-05-11 ~ 2022-02-27,남구,남구 대명로 253 (대명동) / 1701번지
13578,4,178.0,178.0,178.0,2014-12-03 ~ 2015-05-30,중구,"중구 국채보상로142길 33-18 (동인동4가,대명치재상사) / 401번지"
13019,4,543.0,9.0,1533.0,2013-08-09 ~ 2018-01-25,남구,남구 봉덕로17길 37 (봉덕동) / 604-1번지
12985,4,432.0,7.0,1074.0,2014-01-04 ~ 2017-07-24,북구,"북구 침산로32길 19-2, (폐전-2013.05.09) (침산동) / 313-2번지"
16039,4,208.7,9.0,544.0,2017-06-06 ~ 2019-02-23,달서구,달서구 야외음악당로39서길 129-12 (두류동) / 622-11번지
12431,4,414.7,81.0,1037.0,2012-10-08 ~ 2016-03-07,중구,중구 동덕로36길 47-17 (동인동3가) / 11-6번지
12568,4,781.3,1.0,1184.0,2009-11-05 ~ 2016-04-08,남구,남구 중앙대로 201 (대명동) / 1796-2번지
12559,4,327.0,327.0,327.0,2013-10-25 ~ 2014-09-17,달서구,달서구 와룡로28길 23 (감삼동) / 286-32번지
12552,4,507.3,3.0,1270.0,2014-04-17 ~ 2018-06-20,달서구,달서구 달구벌대로 1850-27 (두류동) / 75-27번지
12521,4,903.7,414.0,1671.0,2014-05-08 ~ 2021-10-10,남구,"남구 장전1길 26-2 (대명동,창생빌) / 1651-22번지"
12518,4,946.3,623.0,1440.0,2009-10-09 ~ 2017-07-19,동구,"동구 율하동로15길 1, 율하초등학교 (율하동) / 950번지"
12512,4,940.0,13.0,2784.0,2013-05-06 ~ 2021-01-25,중구,중구 달성로 29 (대신동) / 279-1번지
12507,4,349.0,41.0,655.0,2014-03-06 ~ 2017-01-18,수성구,"수성구 팔현길 212 (만촌동,파크호텔) / 300번지"
12500,4,470.3,259.0,847.0,2011-12-15 ~ 2015-10-27,북구,"북구 도남길 17, 2번째집 (국우동) / 713번지"
12494,4,945.0,1.0,2813.0,2013-08-08 ~ 2021-05-13,북구,북구 노곡로8길 26-26 (노곡동) / 194번지
12472,4,1018.0,532.0,1504.0,2013-05-03 ~ 2018-11-30,남구,"남구 이천로 71-1 (봉덕동,도자기전문점) / 496-8번지"
12458,4,601.0,20.0,1015.0,2013-12-01 ~ 2018-11-08,남구,남구 봉덕로9길 108-38 (봉덕동) / 501-8번지
12450,4,1204.7,21.0,2257.0,2010-04-23 ~ 2020-03-17,북구,북구 유통단지로13길 14 (산격동) / 1606번지
12448,4,476.7,84.0,826.0,2014-01-27 ~ 2017-12-29,수성구,수성구 범안로91길 14-12 (연호동) / 296-3번지
12427,4,1233.7,280.0,2563.0,2010-11-20 ~ 2021-01-08,달성군,달성군 하빈면  묘동길 63
12589,4,610.7,254.0,1066.0,2008-12-22 ~ 2013-12-30,동구,동구 신암남로 94 (신암동) / 207-25번지
12420,4,2399.0,2399.0,2399.0,2013-10-23 ~ 2020-05-19,서구,서구 달서로 144-14 (비산동) / 434-483번지
12400,4,152.7,74.0,223.0,2013-03-20 ~ 2014-06-22,수성구,수성구 수성로53길 34-15 (수성동1가) / 547-1번지
12387,4,568.5,361.0,776.0,2013-08-23 ~ 2016-10-04,북구,북구 대현남로10길 42-4 (대현동) / 272-26번지
12381,4,396.7,97.0,590.0,2011-10-18 ~ 2015-01-21,남구,남구 장천1길 16 (대명동) / 1849-10번지
12373,4,167.7,27.0,448.0,2013-06-05 ~ 2014-10-22,달성군,달성군 옥포면  시저로4길 2-3 / 강림리 276번지
12367,4,1011.3,27.0,2614.0,2013-01-23 ~ 2021-05-17,북구,북구 검단북로11길 15 (검단동) / 1393-280번지
12364,4,138.7,1.0,412.0,2012-06-21 ~ 2013-08-12,북구,북구 대동로 55 (산격동) / 1291-25번지
12355,4,699.3,348.0,993.0,2013-02-04 ~ 2018-11-04,달서구,"달서구 월곡로94길 58-14 (본동,효성원룸) / 599-13번지"
12346,4,940.3,40.0,2491.0,2012-03-19 ~ 2019-12-10,중구,중구 동인동4가 269-2 화끈이무침회
12331,4,1042.7,750.0,1340.0,2013-02-07 ~ 2021-09-04,북구,북구 검단동로 24-18 (검단동) / 1064-5번지
12323,4,572.0,333.0,920.0,2013-04-25 ~ 2018-01-06,달서구,달서구 월배로 162 (상인동) / 321-3번지
12302,4,1279.0,434.0,2535.0,2010-10-04 ~ 2021-04-07,중구,중구 남산로 20 (남산동) / 2380-5번지
12299,4,486.0,281.0,619.0,2009-07-02 ~ 2013-07-01,달성군,달성군 다사읍  달구벌대로 859 / 매곡리 1546-6번지
12575,4,610.7,91.0,1420.0,2009-08-06 ~ 2014-08-13,남구,"남구 중앙대로47길 24, 청파빌라 (대명동) / 1803-27번지"
12595,4,90.3,0.0,271.0,2013-05-28 ~ 2014-02-24,북구,북구 동북로 244 (복현동) / 426-7번지
12955,4,475.3,145.0,787.0,2011-10-20 ~ 2015-09-16,북구,북구 매천로15길 14-17 (매천동) / 502-2번지
12778,4,865.5,279.0,1452.0,2013-12-31 ~ 2018-09-28,북구,북구 침산남로7길 48-1 (침산동) / 1476번지
12953,4,850.7,61.0,2267.0,2013-11-07 ~ 2020-11-02,달서구,달서구 감삼1길 65 (감삼동) / 174-8번지
12916,4,917.0,338.0,1766.0,2012-10-24 ~ 2020-05-07,남구,남구 큰골10길 18 (대명동) / 395-9번지
12910,4,662.3,381.0,1156.0,2008-05-06 ~ 2013-10-15,중구,중구 봉산문화길 19 (봉산동) / 217-5번지
12890,4,406.0,210.0,602.0,2014-05-29 ~ 2016-08-19,서구,서구 북비산로77길 10-2 (비산동) / 2171번지
12887,4,608.7,130.0,1297.0,2008-12-27 ~ 2013-12-29,달성군,달성군 다사읍  다사로 622 / 박곡리 598-2번지
12841,4,746.7,169.0,1273.0,2008-09-09 ~ 2014-10-29,달서구,달서구 중흥로 42-1 (송현동) / 2005-12번지
12840,4,1041.7,476.0,1369.0,2009-07-29 ~ 2018-02-19,달서구,달서구 성서동로42길 31 (장동) / 152-1번지
12837,4,781.0,0.0,2051.0,2013-09-06 ~ 2020-02-06,달성군,달성군 현풍면  현풍중앙로20길 11-8 / 부리 300번지
12816,4,117.0,36.0,269.0,2013-02-25 ~ 2014-02-12,서구,서구 평리로17길 30 (중리동) / 1170-6번지
12813,4,1476.7,11.0,2982.0,2010-01-11 ~ 2022-03-01,달성군,달성군 하빈면  하빈남로 147 / 동곡리 609-3번지
12807,4,844.0,284.0,1137.0,2010-09-09 ~ 2017-08-17,중구,중구 삼덕동2가 202 자전거집
12796,4,902.3,343.0,1518.0,2014-04-25 ~ 2021-09-23,동구,동구 화랑로75길 53-3 (방촌동) / 1084-290번지
12790,4,1099.0,4.0,2101.0,2008-05-17 ~ 2017-05-29,달성군,달성군 하빈면  동곡길 23-5 / 동곡리 16번지
12776,4,404.0,4.0,940.0,2010-10-22 ~ 2014-02-17,동구,동구 신암북로 26-4 (신암동) / 714-26번지
12620,4,175.7,5.0,496.0,2012-12-24 ~ 2014-06-05,달성군,달성군 유가읍  유곡1길 46-1 / 유곡리 396번지
12769,4,949.7,206.0,2108.0,2013-03-25 ~ 2021-01-14,달성군,달성군 화원읍  인흥2길 63 / 본리리 616번지
12758,4,227.0,22.0,565.0,2014-01-02 ~ 2015-11-16,달서구,"달서구 와룡로 180 (감삼동,삼성전자(주)) / 142-1번지"
12754,4,1187.7,834.0,1706.0,2009-04-14 ~ 2019-01-17,달서구,달서구 달서대로 91 (유천동) / 526-2번지
12753,4,396.7,176.0,552.0,2011-03-14 ~ 2014-06-17,북구,북구 대현로15길 11 (대현동) / 196-9번지
12723,4,917.3,10.0,1399.0,2010-05-11 ~ 2017-11-24,남구,"남구 성당로 128, 명성식당 (대명동) / 3047-41번지"
12712,4,883.0,176.0,2220.0,2013-10-28 ~ 2021-01-29,북구,북구 검단로49길 28 (검단동) / 1114-1번지
12699,4,11.7,6.0,21.0,2013-12-10 ~ 2014-01-15,서구,"서구 고성로 126-8 (원대동1가,에스원) / 55-17번지"
12681,4,613.0,65.0,1531.0,2014-03-03 ~ 2019-03-18,중구,"중구 종로 47-2 (종로1가,땅땅치킨) / 67-1번지"
12675,4,930.7,11.0,2697.0,2013-11-04 ~ 2021-06-29,북구,북구 대동로1길 22-1 (산격동) / 1239-18번지
12666,4,636.7,39.0,1740.0,2013-10-30 ~ 2019-01-23,달서구,달서구 계대동문로3길 60 (신당동) / 1736-2번지
12665,4,1368.7,1065.0,1740.0,2010-07-15 ~ 2021-10-13,북구,북구 노원로23길 16-1 (노원동3가) / 139번지
12627,4,528.7,15.0,930.0,2010-09-28 ~ 2015-02-01,수성구,수성구 세진로1길 20-1 (범어동) / 397-11번지
12625,4,626.3,4.0,1702.0,2013-01-09 ~ 2018-03-05,수성구,수성구 달구벌대로504길 50-1 (범어동) / 94-6번지
13999,4,381.3,140.0,838.0,2012-11-09 ~ 2015-12-30,달서구,"달서구 앞산순환로51길 28-12, 외 1필지 (송현동) / 372-1번지"
14004,4,873.7,13.0,1876.0,2015-04-24 ~ 2022-06-28,북구,"북구 이곡길 22, (이곡로34) (서변동) / 157번지"
14015,4,121.0,53.0,216.0,2015-01-23 ~ 2016-01-22,달성군,달성군 화원읍  명천로27길 23 / 천내리 715-6번지
15305,4,743.7,364.0,1456.0,2011-03-16 ~ 2017-04-25,동구,동구 장등로 16-7 (신천동) / 132-4번지
15479,4,1710.0,825.0,3379.0,2008-02-26 ~ 2022-03-15,서구,서구 달서천로86길 6-12 (원대동1가) / 112-4번지
15470,4,632.3,0.0,1885.0,2017-01-16 ~ 2022-03-29,서구,서구 국채보상로81안길 14-3 (비산동) / 125-86번지
15469,4,1070.7,158.0,2807.0,2009-02-17 ~ 2017-12-06,달성군,달성군 하빈면  하빈로86길 40 / 현내리 445-1번지
15438,4,820.0,198.0,1135.0,2010-01-02 ~ 2016-09-28,달성군,달성군 다사읍  다사로 118-5 / 매곡리 411번지
15403,4,555.3,317.0,767.0,2015-08-07 ~ 2020-03-01,북구,북구 대현동 226-5
15392,4,78.3,30.0,110.0,2016-02-26 ~ 2016-10-19,북구,북구 매천동 314-2 대성스틸 
15384,4,998.7,412.0,1611.0,2013-07-02 ~ 2021-09-15,중구,중구 명륜로23길 98-9 (봉산동) / 53-8번지
15366,4,1716.7,1066.0,2264.0,2007-05-02 ~ 2021-06-08,달성군,달성군 옥포면  교항6길 23 / 교항리 1462번지
15360,4,60.0,12.0,146.0,2016-07-19 ~ 2017-01-17,북구,북구 대학로9길 40-4 (산격동) / 1409-23번지
15354,4,700.3,2.0,1261.0,2014-02-02 ~ 2019-11-06,수성구,수성구 청수로24길 74 (두산동) / 44-9번지
15336,4,585.0,240.0,1251.0,2016-10-19 ~ 2021-08-10,중구,"중구 달성공원로 56-6 (달성동,하나타올) / 290-10번지"
15334,4,661.3,42.0,1823.0,2016-10-24 ~ 2022-04-01,서구,서구 국채보상로53길 43-11 (평리동) / 1036-5번지
15307,4,448.0,65.0,819.0,2013-01-28 ~ 2016-10-04,중구,"중구 서성로14길 14 (서문로1가,96.2.28급수중지) / 34-5번지"
15304,4,1092.3,115.0,1591.0,2012-01-09 ~ 2020-12-31,달성군,달성군 다사읍  문양역3길 14 / 문양리 493번지
15525,4,844.3,53.0,1561.0,2012-12-26 ~ 2019-12-04,남구,남구 성당로58길 18-9 (대명동) / 2283-23번지
15296,4,1441.3,0.0,2890.0,2008-11-19 ~ 2020-09-23,달성군,달성군 하빈면 현내리 894-6
15279,4,766.0,390.0,1142.0,2016-01-17 ~ 2020-03-30,서구,서구 서대구로54길 6-22 (비산동) / 839-30번지
15238,4,1590.7,652.0,2285.0,2008-04-30 ~ 2021-05-25,달성군,달성군 하빈면 동곡리 630
15212,4,890.3,135.0,2381.0,2009-11-24 ~ 2017-03-20,달성군,달성군 화원읍  인흥길 75
15209,4,906.7,14.0,1514.0,2009-05-29 ~ 2016-11-10,중구,중구 봉산동 179-18 삼오액자
15206,4,882.0,465.0,1664.0,2010-02-23 ~ 2017-05-25,남구,남구 영선길 43-3 (대명동) / 2013-392번지
15196,4,1112.7,73.0,3161.0,2007-06-07 ~ 2016-07-29,달성군,달성군 화원읍  비슬로516길 12 / 천내리 416-4번지
15182,4,864.0,152.0,1775.0,2011-01-17 ~ 2018-02-22,달성군,"달성군 다사읍  다사로 363, 이천리 305 / 이천리 305번지"
15173,4,973.0,170.0,1866.0,2008-12-01 ~ 2016-11-30,달성군,달성군 다사읍  서재로20길 1 / 서재리 423-1번지
15125,4,45.3,36.0,64.0,2016-04-26 ~ 2016-09-10,수성구,수성구 만촌로 166-3 (만촌동) / 1330-23번지
15110,4,905.7,149.0,1498.0,2008-12-29 ~ 2016-06-07,동구,동구 아양로 161-25 (신암동) / 153-99번지
15109,4,424.0,3.0,1134.0,2016-01-29 ~ 2019-07-25,달성군,달성군 하빈면 봉촌리 649
15104,4,234.7,22.0,631.0,2016-04-09 ~ 2018-03-14,수성구,수성구 청수로38길 53-22 (지산동) / 979-2번지
15493,4,1132.3,613.0,1581.0,2012-09-06 ~ 2021-12-27,서구,서구 당산로 462-14 (평리동) / 576-6번지
15546,4,566.0,40.0,1469.0,2013-02-01 ~ 2017-09-28,달서구,달서구 송현로8길 27-9 (송현동) / 798-352번지
14035,4,487.7,95.0,1093.0,2011-08-31 ~ 2015-09-03,북구,"북구 칠성로 83, 칠성로83/정헤어샵 (칠성동2가) / 418-4번지"
15814,4,1163.7,7.0,2558.0,2007-06-28 ~ 2017-01-18,수성구,수성구 범어로16길 18-20 (범어동) / 271-37번지
15985,4,653.7,53.0,1664.0,2012-02-03 ~ 2017-06-19,달서구,달서구 대명천로12길 25-2 (성당동) / 376-4번지
15959,4,1595.0,557.0,2633.0,2008-08-14 ~ 2017-05-10,남구,남구 삼각지5길 34 (대명동) / 1917-23번지
15937,4,145.7,111.0,174.0,2017-06-22 ~ 2018-09-04,수성구,"수성구 달구벌대로489길 87, 싱싱가오리찜 (범어동) / 152-22번지"
15924,4,282.5,188.0,377.0,2017-04-24 ~ 2018-11-11,서구,서구 비산동 15-2
15915,4,1463.0,1463.0,1463.0,2013-05-06 ~ 2017-05-08,서구,서구 북비산로74길 36 (비산동) / 104-7번지
15881,4,256.0,13.0,552.0,2015-04-15 ~ 2017-05-23,동구,동구 대림동 782
15880,4,551.3,0.0,1498.0,2017-06-24 ~ 2022-01-04,달성군,달성군 다사읍  달구벌대로109길 20-6 / 부곡리 680번지
15874,4,467.3,5.0,1352.0,2017-10-18 ~ 2021-08-21,수성구,수성구 두산동 911-5
15859,4,1522.5,59.0,2986.0,2009-04-22 ~ 2017-08-24,서구,서구 달서천로61안길 35 (비산동) / 1193-21번지
15854,4,853.7,1.0,2491.0,2010-11-23 ~ 2017-11-28,남구,"남구 이천로27길 18-14, 명당빌라 103호 (이천동) / 431-26번지"
15839,4,895.5,8.0,1783.0,2012-05-18 ~ 2017-04-13,남구,남구 현충로32길 21 (대명동) / 1737-3번지
15838,4,740.5,225.0,1256.0,2016-12-21 ~ 2021-01-11,동구,동구 부동길 19-10 (부동) / 671-3번지
15817,4,1282.3,281.0,2915.0,2009-05-04 ~ 2019-11-16,서구,서구 국채보상로67길 24-8 (비산동) / 358-11번지
15806,4,112.7,6.0,292.0,2017-05-12 ~ 2018-04-17,수성구,"수성구 들안로29길 36 (중동,대성유통) / 118-10번지"
15553,4,256.7,1.0,650.0,2016-04-26 ~ 2018-06-07,서구,서구 비산동 10-6
15801,4,928.7,149.0,1660.0,2009-11-17 ~ 2017-07-05,동구,동구 동촌로 244 (방촌동) / 1089-2번지
15750,4,786.7,18.0,2101.0,2011-01-17 ~ 2017-07-06,수성구,수성구 청호로92길 76 (만촌동) / 1050-119번지
15704,4,1175.3,6.0,3456.0,2007-04-16 ~ 2016-12-12,동구,동구 아양로22길 10-8 (신암동) / 248-17번지
15700,4,990.0,217.0,1546.0,2013-02-05 ~ 2021-03-26,수성구,수성구 국채보상로 959-8 (만촌동) / 422-16번지
15690,4,1237.7,510.0,2576.0,2010-02-04 ~ 2020-04-07,동구,"동구 입석로1길 32, 주간 (입석동) / 968-6번지"
15676,4,360.7,172.0,708.0,2015-03-12 ~ 2018-02-27,동구,동구 신암동 1298-40
15657,4,9.7,4.0,13.0,2017-05-20 ~ 2017-06-20,수성구,수성구 중동 532-240
15649,4,587.7,83.0,1543.0,2012-06-08 ~ 2017-04-07,서구,서구 달구벌대로375길 20-1 (내당동) / 877-5번지
15648,4,1001.0,262.0,2220.0,2010-04-29 ~ 2018-07-21,동구,동구 아양로7길 40-1 (신암동) / 717-40번지
15646,4,341.0,0.0,758.0,2014-08-25 ~ 2017-06-14,동구,동구 동내로 6-7 (괴전동) / 137-2번지
15628,4,303.0,50.0,542.0,2016-12-19 ~ 2019-06-19,서구,서구 서대구로62길 87-5 (비산동) / 1222-1번지
15608,4,694.3,0.0,1768.0,2016-08-26 ~ 2022-05-11,달서구,달서구 성서동로 313-18 (장기동) / 180-72번지
15592,4,1014.0,303.0,1725.0,2016-07-07 ~ 2022-01-25,중구,"중구 중앙대로61길 28 (남산동,남문만두집) / 605-10번지"
15092,4,981.3,514.0,1289.0,2011-03-17 ~ 2019-04-09,달서구,달서구 성당로33길 103 (두류동) / 1337-11번지
15090,4,572.5,194.0,951.0,2013-02-28 ~ 2016-04-20,수성구,"수성구 파동로 31 (파동,건강원) / 488-72번지"
15072,4,1120.7,97.0,2760.0,2008-12-12 ~ 2018-02-27,달성군,달성군 하빈면  하빈남로52길 58 / 봉촌리 122번지
14245,4,1567.3,52.0,2886.0,2007-11-07 ~ 2020-09-22,서구,서구 달서천로 251-3 (비산동) / 917-5번지
14544,4,342.7,68.0,792.0,2012-11-27 ~ 2015-09-22,달서구,"달서구 감삼길 33 (감삼동,성서식육식당) / 146-40번지"
14455,4,370.5,333.0,408.0,2015-11-30 ~ 2017-12-12,달서구,달서구 월곡로 213 (상인동) / 518-6번지
14445,4,350.3,87.0,690.0,2015-10-16 ~ 2018-09-03,북구,북구 연암공원로12길 3-1 (산격동) / 1159-3번지
14434,4,862.7,49.0,2346.0,2009-07-06 ~ 2016-08-08,북구,북구 동북로58길 3 (복현동) / 477-1번지
14425,4,849.0,1.0,2093.0,2009-01-20 ~ 2016-01-13,동구,동구 신암로18길 64-1 (신천동) / 548-9번지
14410,4,1080.0,576.0,1956.0,2008-08-28 ~ 2017-07-14,달성군,달성군 하빈면  하빈로84길 4-3 / 현내리 916번지
14395,4,172.0,3.0,425.0,2015-07-08 ~ 2016-12-06,수성구,수성구 범어동 1165
14381,4,849.0,67.0,2326.0,2008-10-02 ~ 2015-09-24,남구,남구 대명동 17-339
14361,4,1788.0,1324.0,2252.0,2009-08-31 ~ 2019-06-17,수성구,"수성구 들안로71길 17, SS21 (수성동4가) / 1028-11번지"
14357,4,1628.0,170.0,2474.0,2009-01-30 ~ 2022-06-16,북구,북구 노원로 220 (침산동) / 1027-1번지
14322,4,343.3,133.0,707.0,2013-04-01 ~ 2016-01-27,서구,서구 서대구로66길 26-4 (비산동) / 1017-4번지
14271,4,1180.0,393.0,2717.0,2008-02-14 ~ 2017-10-26,수성구,수성구 범어천로 216-13 (범어동) / 1004-69번지
