FTR_IDN,lithoidx,lithoname,K_SOIL
142173,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142233,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142234,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142237,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142238,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142239,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142240,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142241,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142242,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142912,Km6,하양층군함안층,1.0
142913,Km6,하양층군함안층,1.0
142918,Km6,하양층군함안층,1.0
142922,Km6,하양층군함안층,1.0
142925,Km6,하양층군함안층,1.0
142927,Km6,하양층군함안층,1.0
142931,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142971,Km6,하양층군함안층,1.0
142972,Km6,하양층군함안층,1.0
142976,Km6,하양층군함안층,1.0
142977,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142978,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142986,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142987,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
142998,Km6,하양층군함안층,1.0
142999,Km6,하양층군함안층,1.0
143000,Km6,하양층군함안층,1.0
143001,Km6,하양층군함안층,1.0
143002,Km6,하양층군함안층,1.0
143003,Km6,하양층군함안층,1.0
143004,Km6,하양층군함안층,1.0
143005,Km6,하양층군함안층,1.0
143006,Km6,하양층군함안층,1.0
143007,Km6,하양층군함안층,1.0
143009,Km6,하양층군함안층,1.0
143010,Km6,하양층군함안층,1.0
143011,Km6,하양층군함안층,1.0
143012,Km6,하양층군함안층,1.0
143013,Km6,하양층군함안층,1.0
143014,Km6,하양층군함안층,1.0
143015,Km6,하양층군함안층,1.0
143016,Km6,하양층군함안층,1.0
143017,Km6,하양층군함안층,1.0
143018,Km6,하양층군함안층,1.0
143019,Km6,하양층군함안층,1.0
143021,Km6,하양층군함안층,1.0
143022,Km6,하양층군함안층,1.0
143024,Km6,하양층군함안층,1.0
143025,Km6,하양층군함안층,1.0
143026,Km6,하양층군함안층,1.0
143027,Km6,하양층군함안층,1.0
143028,Km6,하양층군함안층,1.0
143029,Km6,하양층군함안층,1.0
143030,Km6,하양층군함안층,1.0
143031,Km6,하양층군함안층,1.0
143032,Km6,하양층군함안층,1.0
143034,Km6,하양층군함안층,1.0
143036,Km6,하양층군함안층,1.0
143039,Km6,하양층군함안층,1.0
143040,Km6,하양층군함안층,1.0
143041,Km6,하양층군함안층,1.0
143042,Km6,하양층군함안층,1.0
143043,Km6,하양층군함안층,1.0
143044,Km6,하양층군함안층,1.0
143045,Km6,하양층군함안층,1.0
143046,Km6,하양층군함안층,1.0
143047,Km6,하양층군함안층,1.0
143048,Km6,하양층군함안층,1.0
143049,Km6,하양층군함안층,1.0
143051,Km6,하양층군함안층,1.0
143052,Km6,하양층군함안층,1.0
143053,Km6,하양층군함안층,1.0
143054,Km6,하양층군함안층,1.0
143055,Km6,하양층군함안층,1.0
143056,Km6,하양층군함안층,1.0
143057,Km6,하양층군함안층,1.0
143058,Km6,하양층군함안층,1.0
143060,Km6,하양층군함안층,1.0
143061,Km6,하양층군함안층,1.0
143062,Km6,하양층군함안층,1.0
143064,Km6,하양층군함안층,1.0
143065,Km6,하양층군함안층,1.0
143066,Km6,하양층군함안층,1.0
143067,Km6,하양층군함안층,1.0
143069,Km6,하양층군함안층,1.0
143071,Km6,하양층군함안층,1.0
143074,Km6,하양층군함안층,1.0
143075,Km6,하양층군함안층,1.0
143077,Km6,하양층군함안층,1.0
143078,Km6,하양층군함안층,1.0
143081,Km6,하양층군함안층,1.0
143082,Km6,하양층군함안층,1.0
143083,Km6,하양층군함안층,1.0
143084,Km6,하양층군함안층,1.0
143087,Km6,하양층군함안층,1.0
143089,Km6,하양층군함안층,1.0
143090,Km6,하양층군함안층,1.0
143091,Km6,하양층군함안층,1.0
143092,Km6,하양층군함안층,1.0
143093,Km6,하양층군함안층,1.0
143094,Km6,하양층군함안층,1.0
143095,Km6,하양층군함안층,1.0
143096,Km6,하양층군함안층,1.0
143097,Km6,하양층군함안층,1.0
143098,Km6,하양층군함안층,1.0
143099,Km6,하양층군함안층,1.0
143100,Km6,하양층군함안층,1.0
143101,Km6,하양층군함안층,1.0
143102,Km6,하양층군함안층,1.0
143103,Km6,하양층군함안층,1.0
143104,Km6,하양층군함안층,1.0
143105,Km6,하양층군함안층,1.0
143106,Km6,하양층군함안층,1.0
143107,Km6,하양층군함안층,1.0
143108,Km6,하양층군함안층,1.0
143109,Km6,하양층군함안층,1.0
143110,Km6,하양층군함안층,1.0
143111,Km6,하양층군함안층,1.0
143112,Km6,하양층군함안층,1.0
143113,Km6,하양층군함안층,1.0
143114,Km6,하양층군함안층,1.0
143115,Km6,하양층군함안층,1.0
143116,Km6,하양층군함안층,1.0
143117,Km6,하양층군함안층,1.0
143118,Km6,하양층군함안층,1.0
143119,Km6,하양층군함안층,1.0
143120,Km6,하양층군함안층,1.0
143121,Km6,하양층군함안층,1.0
143122,Km6,하양층군함안층,1.0
143124,Km6,하양층군함안층,1.0
143125,Km6,하양층군함안층,1.0
143132,Km6,하양층군함안층,1.0
143133,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143134,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143135,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143136,Km6,하양층군함안층,1.0
143137,Km6,하양층군함안층,1.0
143138,Km6,하양층군함안층,1.0
143139,Km6,하양층군함안층,1.0
143140,Km6,하양층군함안층,1.0
143141,Km6,하양층군함안층,1.0
143142,Km6,하양층군함안층,1.0
143143,Km6,하양층군함안층,1.0
143144,Km6,하양층군함안층,1.0
143145,Km6,하양층군함안층,1.0
143146,Km6,하양층군함안층,1.0
143147,Km6,하양층군함안층,1.0
143148,Km6,하양층군함안층,1.0
143149,Km6,하양층군함안층,1.0
143150,Km6,하양층군함안층,1.0
143151,Km6,하양층군함안층,1.0
143152,Km6,하양층군함안층,1.0
143153,Km6,하양층군함안층,1.0
143154,Km6,하양층군함안층,1.0
143155,Km6,하양층군함안층,1.0
143156,Km6,하양층군함안층,1.0
143157,Km6,하양층군함안층,1.0
143158,Km6,하양층군함안층,1.0
143159,Km6,하양층군함안층,1.0
143160,Km6,하양층군함안층,1.0
143162,Km6,하양층군함안층,1.0
143163,Km6,하양층군함안층,1.0
143164,Km6,하양층군함안층,1.0
143165,Km6,하양층군함안층,1.0
143166,Km6,하양층군함안층,1.0
143167,Km6,하양층군함안층,1.0
143168,Km6,하양층군함안층,1.0
143169,Km6,하양층군함안층,1.0
143170,Km6,하양층군함안층,1.0
143171,Km6,하양층군함안층,1.0
143172,Km6,하양층군함안층,1.0
143173,Km6,하양층군함안층,1.0
143174,Km6,하양층군함안층,1.0
143175,Km6,하양층군함안층,1.0
143176,Km6,하양층군함안층,1.0
143177,Km6,하양층군함안층,1.0
143178,Km6,하양층군함안층,1.0
143179,Km6,하양층군함안층,1.0
143180,Km6,하양층군함안층,1.0
143181,Km6,하양층군함안층,1.0
143190,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143191,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143192,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143193,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143194,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143195,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143196,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143197,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143198,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143199,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143200,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143201,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143202,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143203,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143204,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143205,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143206,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143207,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143208,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143209,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143210,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143211,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143212,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143213,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143214,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143215,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143216,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143217,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143218,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143219,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143220,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143221,Km6,하양층군함안층,1.0
143222,Km6,하양층군함안층,1.0
143223,Km6,하양층군함안층,1.0
143224,Km6,하양층군함안층,1.0
143225,Km6,하양층군함안층,1.0
143226,Km6,하양층군함안층,1.0
143227,Km6,하양층군함안층,1.0
143228,Km6,하양층군함안층,1.0
143229,Km6,하양층군함안층,1.0
143345,Km6,하양층군함안층,1.0
143346,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143347,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143348,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143355,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143356,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143357,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143358,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143359,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143360,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143361,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143362,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143363,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143364,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143365,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143366,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
143876,Km6,하양층군함안층,1.0
143881,Km6,하양층군함안층,1.0
143882,Km6,하양층군함안층,1.0
143883,Km6,하양층군함안층,1.0
143885,Km6,하양층군함안층,1.0
143888,Km6,하양층군함안층,1.0
143889,Km6,하양층군함안층,1.0
143890,Km6,하양층군함안층,1.0
143891,Km6,하양층군함안층,1.0
143892,Km6,하양층군함안층,1.0
143893,Km6,하양층군함안층,1.0
143894,Km6,하양층군함안층,1.0
143895,Km6,하양층군함안층,1.0
143896,Km6,하양층군함안층,1.0
143897,Km6,하양층군함안층,1.0
143898,Km6,하양층군함안층,1.0
143900,Km6,하양층군함안층,1.0
143903,Km6,하양층군함안층,1.0
143904,Km6,하양층군함안층,1.0
143905,Km6,하양층군함안층,1.0
143906,Km6,하양층군함안층,1.0
143907,Km6,하양층군함안층,1.0
143908,Km6,하양층군함안층,1.0
143909,Km6,하양층군함안층,1.0
143910,Km6,하양층군함안층,1.0
143911,Km6,하양층군함안층,1.0
143913,Km6,하양층군함안층,1.0
143914,Km6,하양층군함안층,1.0
143916,Km6,하양층군함안층,1.0
143917,Km6,하양층군함안층,1.0
143918,Km6,하양층군함안층,1.0
143919,Km6,하양층군함안층,1.0
143920,Km6,하양층군함안층,1.0
143921,Km6,하양층군함안층,1.0
143925,Km6,하양층군함안층,1.0
143926,Km6,하양층군함안층,1.0
143931,Km6,하양층군함안층,1.0
143932,Km6,하양층군함안층,1.0
143933,Km6,하양층군함안층,1.0
143934,Km6,하양층군함안층,1.0
143936,Km6,하양층군함안층,1.0
143938,Km6,하양층군함안층,1.0
143939,Km6,하양층군함안층,1.0
143940,Km6,하양층군함안층,1.0
143942,Km6,하양층군함안층,1.0
143943,Km6,하양층군함안층,1.0
143944,Km6,하양층군함안층,1.0
143945,Km6,하양층군함안층,1.0
143946,Km6,하양층군함안층,1.0
143947,Km6,하양층군함안층,1.0
143948,Km6,하양층군함안층,1.0
143949,Km6,하양층군함안층,1.0
143952,Km6,하양층군함안층,1.0
143953,Km6,하양층군함안층,1.0
143954,Km6,하양층군함안층,1.0
143955,Km6,하양층군함안층,1.0
143956,Km6,하양층군함안층,1.0
143957,Km6,하양층군함안층,1.0
143958,Km6,하양층군함안층,1.0
143959,Km6,하양층군함안층,1.0
143960,Km6,하양층군함안층,1.0
143961,Km6,하양층군함안층,1.0
143962,Km6,하양층군함안층,1.0
143963,Km6,하양층군함안층,1.0
143964,Km6,하양층군함안층,1.0
143965,Km6,하양층군함안층,1.0
143967,Km6,하양층군함안층,1.0
143968,Km6,하양층군함안층,1.0
143969,Km6,하양층군함안층,1.0
143970,Km6,하양층군함안층,1.0
143971,Km6,하양층군함안층,1.0
143972,Km6,하양층군함안층,1.0
143973,Km6,하양층군함안층,1.0
143974,Km6,하양층군함안층,1.0
143975,Km6,하양층군함안층,1.0
143978,Km6,하양층군함안층,1.0
143979,Km6,하양층군함안층,1.0
143981,Km6,하양층군함안층,1.0
143983,Km6,하양층군함안층,1.0
143986,Km6,하양층군함안층,1.0
143987,Km6,하양층군함안층,1.0
143988,Km6,하양층군함안층,1.0
143989,Km6,하양층군함안층,1.0
143990,Km6,하양층군함안층,1.0
143991,Km6,하양층군함안층,1.0
143992,Km6,하양층군함안층,1.0
143993,Km6,하양층군함안층,1.0
143994,Km6,하양층군함안층,1.0
143995,Km6,하양층군함안층,1.0
143996,Km6,하양층군함안층,1.0
143997,Km6,하양층군함안층,1.0
143999,Km6,하양층군함안층,1.0
144000,Km6,하양층군함안층,1.0
144001,Km6,하양층군함안층,1.0
144002,Km6,하양층군함안층,1.0
144003,Km6,하양층군함안층,1.0
144004,Km6,하양층군함안층,1.0
144005,Km6,하양층군함안층,1.0
144006,Km6,하양층군함안층,1.0
144007,Km6,하양층군함안층,1.0
144008,Km6,하양층군함안층,1.0
144009,Km6,하양층군함안층,1.0
144010,Km6,하양층군함안층,1.0
144011,Km6,하양층군함안층,1.0
144012,Km6,하양층군함안층,1.0
144013,Km6,하양층군함안층,1.0
144014,Km6,하양층군함안층,1.0
144015,Km6,하양층군함안층,1.0
144016,Km6,하양층군함안층,1.0
144017,Km6,하양층군함안층,1.0
144018,Km6,하양층군함안층,1.0
144019,Km6,하양층군함안층,1.0
144020,Km6,하양층군함안층,1.0
144022,Km6,하양층군함안층,1.0
144023,Km6,하양층군함안층,1.0
144024,Km6,하양층군함안층,1.0
144025,Km6,하양층군함안층,1.0
144026,Km6,하양층군함안층,1.0
144191,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
146527,Km6,하양층군함안층,1.0
146528,Km6,하양층군함안층,1.0
146567,Qa,충적층,1.3
150307,Km6,하양층군함안층,1.0
152001,Km6,하양층군함안층,1.0
157769,Qa,충적층,1.3
158133,Km6,하양층군함안층,1.0
162064,Km6,하양층군함안층,1.0
162065,Km6,하양층군함안층,1.0
164022,Km6,하양층군함안층,1.0
164209,Km6,하양층군함안층,1.0
170229,Km6,하양층군함안층,1.0
175754,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175755,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175856,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175864,Qa,충적층,1.3
175865,Qa,충적층,1.3
175879,Qa,충적층,1.3
175885,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175886,Qa,충적층,1.3
175890,Qa,충적층,1.3
175891,Qa,충적층,1.3
175892,Qa,충적층,1.3
175893,Qa,충적층,1.3
175894,Qa,충적층,1.3
175895,Qa,충적층,1.3
175896,Qa,충적층,1.3
175897,Qa,충적층,1.3
175898,Qa,충적층,1.3
175899,Qa,충적층,1.3
175900,Qa,충적층,1.3
175901,Qa,충적층,1.3
175902,Qa,충적층,1.3
175903,Qa,충적층,1.3
175904,Qa,충적층,1.3
175905,Qa,충적층,1.3
175906,Qa,충적층,1.3
175907,Qa,충적층,1.3
175908,Qa,충적층,1.3
175909,Qa,충적층,1.3
175910,Qa,충적층,1.3
175911,Qa,충적층,1.3
175912,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175913,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175914,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175915,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175916,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175917,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175918,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175919,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175920,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175921,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175922,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175923,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175924,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175925,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175929,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175930,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175931,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175932,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175933,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175934,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175935,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175936,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175937,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175938,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175939,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175940,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175941,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175942,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175943,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175944,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175945,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175946,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175947,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175948,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175949,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175950,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175951,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175952,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175953,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175954,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175955,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175956,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175957,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175958,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175959,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175960,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175961,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175962,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175963,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175964,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175965,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175966,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
175967,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176137,Km6,하양층군함안층,1.0
176138,Km6,하양층군함안층,1.0
176373,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176374,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176375,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176376,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176377,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176378,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176384,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176434,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176435,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176436,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176437,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176438,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176439,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176440,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176441,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176442,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176443,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176444,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176445,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176446,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176447,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
176448,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
177104,Km6,하양층군함안층,1.0
177105,Km6,하양층군함안층,1.0
177106,Km6,하양층군함안층,1.0
177113,Km6,하양층군함안층,1.0
177119,Km6,하양층군함안층,1.0
177121,Km6,하양층군함안층,1.0
177123,Km6,하양층군함안층,1.0
177130,Km6,하양층군함안층,1.0
177132,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
177133,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
177134,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
177135,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
177137,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
177143,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
177180,Km6,하양층군함안층,1.0
177183,Km6,하양층군함안층,1.0
177184,Km6,하양층군함안층,1.0
177185,Km6,하양층군함안층,1.0
177186,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
177190,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
177192,Km6,하양층군함안층,1.0
177193,Km6,하양층군함안층,1.0
177194,Km6,하양층군함안층,1.0
177204,Km6,하양층군함안층,1.0
177205,Km6,하양층군함안층,1.0
177206,Km6,하양층군함안층,1.0
177207,Km6,하양층군함안층,1.0
177208,Km6,하양층군함안층,1.0
177210,Km6,하양층군함안층,1.0
177213,Km6,하양층군함안층,1.0
177214,Km6,하양층군함안층,1.0
177215,Km6,하양층군함안층,1.0
177216,Km6,하양층군함안층,1.0
177218,Km6,하양층군함안층,1.0
177219,Km6,하양층군함안층,1.0
177220,Km6,하양층군함안층,1.0
177223,Km6,하양층군함안층,1.0
177224,Km6,하양층군함안층,1.0
177225,Km6,하양층군함안층,1.0
177226,Km6,하양층군함안층,1.0
177228,Km6,하양층군함안층,1.0
177229,Km6,하양층군함안층,1.0
177230,Km6,하양층군함안층,1.0
177231,Km6,하양층군함안층,1.0
177232,Km6,하양층군함안층,1.0
177233,Km6,하양층군함안층,1.0
177234,Km6,하양층군함안층,1.0
177235,Km6,하양층군함안층,1.0
177236,Km6,하양층군함안층,1.0
177237,Km6,하양층군함안층,1.0
177238,Km6,하양층군함안층,1.0
177239,Km6,하양층군함안층,1.0
177240,Km6,하양층군함안층,1.0
