긴급복구공사일련번호,담당부서ID,담당부서명,용수구분,용수구분명,용도구분,용도구분명,민원접수번호,접수일시,작업시작일시,작업종료일시,공사개요,구 구분코드,구군,주소,중구역번호,소구역번호,지시번호,공사일련번호,공사명,복구공사구분,복구공사구분값,도로구분코드,도로구분,시공년도,탐사구분(1단계),탐사구분(1단계) 값,탐사구분(2단계),탐사구분(2단계) 값,누수관경코드,누수관경,누수관종코드,누수관종코드명,누수부위코드,누수부위코드명,누수원인코드,누수원인코드명,누수구분코드,누수구분명,누수부위형태코드,누수부위형태코드명,파열상태코드,파열상태,측정수압,누수일수,시간당 누수량,누수량,방지량,살수량,총공사비,과수압구역(여부),위도,경도,작업일시
700506,52000,동부사업소,,,0.0,,,200708171000.0,,,GP D15접합부누수(급수관정비 STS D40 L=72m),D,동구,동구 부동길 50-4 (부동) / 506번지,226.0,1170.0,518.0,20079005027,부동 506번지 긴급복구공사,U,지하누수,1.0,공도,,2.0,용역,1.0,주간,1.0,15.0,11.0,접합부속,303.0,나사,8.0,전식,1,누수,1.0,소켓,4.0,1/5,,236.0,0.0,"1,020",557,,,N,35.8892269,128.6834593,2007-08-17 10:00:00
200902911,52000,동부사업소,,,,,200905180074.0,200905181032.0,200905181032.0,200905181400.0,확인굴착결과 미누수,D,동구,"동구 부동길 62-1, 주간 (부동) / 293-1번지",226.0,1191.0,457.0,20099005450,동구 부동 293-1 번지,U,지하누수,,,1989.0,1.0,자체,1.0,주간,,,,,,,,,2,미누수,,,,,,,,,,,"223,490",N,35.8887115,128.6853831,2009-05-18 10:32:00
201605019,52000,동부사업소,,,5.0,급수관,201608220123.0,201608220951.0,201608221200.0,201608221600.0,PFP D40x13mm A니플교체수선,D,동구,동구 불로동 1000-24,208.0,920.0,555.0,20169010792,동구 방천로2길 8-5 (불로동) / 1000-24번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,2.0,1/2,4.0,235.0,0.0,"2,538","1,966",0.0,"560,270",N,35.8992395,128.6326,2016-08-22 09:51:00
201503346,52000,동부사업소,,,5.0,급수관,201507270010.0,201507270828.0,201507270930.0,201507271330.0,STS D13mm 직관부 수선,D,동구,동구 불로동 1000-26,208.0,920.0,465.0,20159008760,동구 방천로1길 3 (불로동) / 1000-26번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,101.0,직관,2.0,부식,1,누수,4.0,직관,7.0,1/4,4.0,207.0,1.0,"3,676","3,232",0.0,"397,730",N,35.8994656,128.6325767,2015-07-27 08:28:00
201901661,52000,동부사업소,,,5.0,급수관,201903130232.0,201903131711.0,201903131800.0,201903132200.0,PFP. D40x15 분기점 수선,D,동구,동구 불로동 1000-53,208.0,920.0,144.0,20199003080,동구 방천로2길 3-4 (불로동) / 1000-53번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,8.0,1/50,4.0,72.0,0.0,17,44,0.0,"763,930",N,35.8988166,128.6331864,2019-03-13 17:11:00
202202251,52000,동부사업소,SS00201,생활용수,99.0,기타,202203230518.0,202203231659.0,202203231659.0,202203241500.0,D80 제수변 스핀들 누수수선,D,동구,동구 불로동 1000-57,208.0,920.0,248.0,20229003597,동구 방천로3길 6 (불로동) / 1000-57번지,U,지하누수,1.0,공도,,2.0,용역,,,7.0,80.0,9.0,변류,402.0,접합부,1.0,노후,1,누수,3.0,연부,9.0,1/100,4.0,82.0,1.0,"1,338","2,970",,"676,820",,35.8985124,128.6333321,2022-03-23 16:59:00
202004798,52000,동부사업소,,,5.0,급수관,202010120388.0,202010121409.0,202010121430.0,202010121630.0,D15mm 계량기 보호통 교체,D,동구,동구 불로동 1000-66,208.0,920.0,684.0,20209009266,동구 방천로2길 7-8 (불로동) / 1000-66번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,4.0,직관,7.0,1/4,4.0,286.0,1.0,"5,079","3,232",0.0,"806,760",N,35.8986201,128.6329292,2020-10-12 14:09:00
201500921,52000,동부사업소,,,5.0,급수관,201502020249.0,201502021149.0,201502021230.0,201502021400.0,"D13밸브수선
",D,동구,동구 불로동 1000-72,208.0,920.0,54.0,20159002213,동구 방천로2길 9-5 (불로동) / 1000-72번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,6.0,1/10,5.0,32.0,0.0,77,437,0.0,"445,540",N,35.8985463,128.632803,2015-02-02 11:49:00
202004843,52000,동부사업소,,,4.0,배수지관,202010120394.0,202010121411.0,202010121500.0,202010121700.0,D150mm 제수변 스핀들 조임(미누수),D,동구,동구 불로동 1005,208.0,920.0,685.0,20209009324,"동구 방천로 34 (불로동,보광목욕탕) / 1005번지",U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,9.0,변류,402.0,접합부,11.0,볼트이완,1,누수,3.0,연부,7.0,1/4,4.0,286.0,33.0,"228,228","145,236",0.0,"1,481,960",N,35.8986189,128.6339751,2020-10-12 14:11:00
201904078,52000,동부사업소,,,5.0,급수관,201908210032.0,201908210910.0,201908210930.0,201908211130.0,D100mm 제수변 볼트 조임,D,동구,동구 불로동 1006-6 예뜰추어전문,208.0,920.0,546.0,20199007683,"동구 방천로5길 1 (불로동,예뜰추어전문) / 1006-6번지",U,지하누수,1.0,공도,,1.0,자체,1.0,주간,8.0,100.0,9.0,변류,402.0,접합부,1.0,노후,1,누수,3.0,연부,9.0,1/100,4.0,225.0,1.0,"4,158","3,363",0.0,"975,800",N,35.8982149,128.6350592,2019-08-21 09:10:00
201603656,52000,동부사업소,,,5.0,급수관,201606280176.0,201606281246.0,201606281400.0,201606281730.0,D80X13 분기대교체수선,D,동구,동구 불로동 1022-10,208.0,990.0,425.0,20169008057,동구 해동로8길 94 (불로동) / 1022-10번지,U,지하누수,1.0,공도,,1.0,자체,2.0,야간,1.0,15.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,2.0,1/2,4.0,180.0,1.0,"3,197","3,232",0.0,"529,370",N,35.8964942,128.6337048,2016-06-28 12:46:00
202002994,52000,동부사업소,,,5.0,급수관,202005070427.0,202005071647.0,202005071730.0,202005072130.0,STS. D15mm 개조 및 보호통 교체,D,동구,동구 불로동 1024-3,208.0,990.0,257.0,20209005792,동구 해동로8길 87-2 (불로동) / 1024-3번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,101.0,직관,1.0,노후,1,누수,4.0,직관,4.0,1/5,3.0,128.0,1.0,"1,567","2,228",0.0,"1,293,320",N,35.8961341,128.6336222,2020-05-07 16:47:00
201903769,52000,동부사업소,,,5.0,급수관,201908070010.0,201908070904.0,201908070930.0,201908071130.0,D15mm 보호통 교체,D,동구,동구 불로동 1029-16,208.0,990.0,511.0,20199007100,동구 방천로1길 75-2 (불로동) / 1029-16번지,U,지하누수,2.0,사유지,,2.0,용역,,,2.0,20.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,5.0,1/7,4.0,219.0,0.0,"1,156",961,0.0,"586,480",N,35.8958754,128.6330179,2019-08-07 09:04:00
201704774,52000,동부사업소,,,5.0,급수관,201710130369.0,201710131759.0,201710140900.0,201710141200.0,PFP.D50×13mm 티이 교체,D,동구,동구 불로동 1029-17,208.0,990.0,638.0,20179010162,동구 방천로1길 77-3 (불로동) / 1029-17번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,5.0,PFP관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,7.0,1/4,4.0,286.0,0.0,"1,510",961,0.0,"994,870",N,35.8958032,128.6331199,2017-10-13 17:59:00
201105498,52000,동부사업소,,,5.0,급수관,201107140026.0,201107140952.0,201107141015.0,201107141215.0,D15청동밸브 및 통전유니온 누수수선,D,동구,동구 불로동 1029-35,208.0,990.0,554.0,20119009051,동구 불로동 1029-35 번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,9.0,변류,401.0,본체,1.0,노후,1,누수,1.0,소켓,20.0,1/200,5.0,194.0,0.0,93,175,,"453,870",N,35.8960181,128.6328298,2011-07-14 09:52:00
201705822,52000,동부사업소,,,4.0,배수지관,201711300118.0,201711301028.0,201711301130.0,201711301530.0,D13mm 스텐밸브 교체,D,동구,동구 불로동 1039-7,208.0,920.0,780.0,20179012310,동구 방천로1길 59-2 (불로동) / 1039-7번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,3.0,1/3,4.0,334.0,0.0,"2,405","1,310",0.0,"343,530",N,35.8967347,128.6318599,2017-11-30 10:28:00
201704867,52000,동부사업소,,,5.0,급수관,201710100590.0,201710101637.0,201710101700.0,201710102000.0,D13mm 보호통 교체,D,동구,동구 불로동 1061-1,208.0,990.0,628.0,20179010279,동구 방천로1길 77-1 (불로동) / 1061-1번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,4.0,1/5,4.0,283.0,0.0,"1,223",786,0.0,"559,230",N,35.8956641,128.6331078,2017-10-10 16:37:00
202101798,52000,동부사업소,,,5.0,급수관,202103260434.0,202103261523.0,,202103261800.0,구분기점 폐쇄,D,동구,동구 불로동 1061-1,208.0,990.0,324.0,20219003024,동구 방천로1길 77-1 (불로동) / 1061-1번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,9.0,시공불량,1,누수,,,,,,85.0,,0,0,,"876,510",N,35.8956641,128.6331078,2021-03-26 15:23:00
201803398,52000,동부사업소,,,5.0,급수관,201805180085.0,201805181015.0,201805181100.0,201805181400.0,STS.D25×15 분기점 수선,D,동구,동구 불로동 1063-17,208.0,990.0,358.0,20189005842,동구 방천로1길 91-5 (불로동) / 1063-17번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,3.0,1/3,4.0,138.0,0.0,994,"1,310",0.0,"480,130",N,35.89499,128.6342218,2018-05-18 10:15:00
201803397,52000,동부사업소,,,5.0,급수관,201805180083.0,201805181014.0,201805181100.0,201805181400.0,PFP.D40×20 분기점 수선,D,동구,동구 불로동 1063-19,208.0,990.0,357.0,20189005841,동구 방천로6길 74-4 (불로동) / 1063-19번지,U,지하누수,1.0,공도,,2.0,용역,,,3.0,25.0,6.0,스텐레스관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,3.0,1/3,4.0,138.0,1.0,"2,451","3,232",0.0,"329,820",N,35.895685,128.633688,2018-05-18 10:14:00
201705938,52000,동부사업소,,,5.0,급수관,201712010076.0,201712010955.0,201712011100.0,201712011300.0,D13mm 보호통 교체,D,동구,동구 불로동 1063-24,208.0,990.0,788.0,20179012480,동구 방천로1길 77-2 (불로동) / 1063-24번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,2.0,1/2,4.0,335.0,0.0,"3,618","1,966",0.0,"536,460",N,35.8956967,128.6332481,2017-12-01 09:55:00
201903773,52000,동부사업소,,,5.0,급수관,201908070011.0,201908070905.0,201908070930.0,201908071130.0,DTC.D150x15mm 분기대 수선,D,동구,동구 불로동 1063-36,208.0,990.0,512.0,20199007104,동구 방천로1길 85 (불로동) / 1063-36번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,2.0,반도,5.0,1/7,4.0,219.0,0.0,"1,104",917,0.0,"1,636,110",N,35.8951606,128.6337867,2019-08-07 09:05:00
201604945,52000,동부사업소,,,5.0,급수관,201608010405.0,201608011502.0,201608020900.0,201608021300.0,"PFP D50x13mm A니플교체수선
제수변철개 입상 2개소",D,동구,동구 불로동 1064-12,208.0,990.0,504.0,20169010718,동구 해동로8길 87-1 (불로동) / 1064-12번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,7.0,1/4,4.0,214.0,0.0,"1,130",961,0.0,"899,240",N,35.8960387,128.6337262,2016-08-01 15:02:00
202203522,52000,동부사업소,SS00201,생활용수,4.0,배수지관,202205130096.0,202205131136.0,,202205161149.0,"DTC D80mm 직관부 누수 수선
80mm 클램프(관급자재) 사용",D,동구,동구 불로동 1064-51,208.0,990.0,416.0,20229005686,동구 방천로1길 103-7 (불로동) / 1064-51번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,7.0,80.0,2.0,닥타일관,101.0,직관,2.0,부식,1,누수,4.0,직관,9.0,1/100,4.0,133.0,1.0,"3,192","4,368",0.0,"1,771,290",N,35.8946035,128.6350821,2022-05-13 11:36:00
202004804,52000,동부사업소,,,5.0,급수관,202010120383.0,202010121406.0,202010261300.0,202010261500.0,D15mm 계량기 보호통 누수 수선,D,동구,동구 불로동 1066-19,208.0,990.0,682.0,20209009273,동구 해동로8길 71-1 (불로동) / 1066-19번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,4.0,직관,7.0,1/4,4.0,300.0,1.0,"5,328","3,232",0.0,"874,740",N,35.8956142,128.6343196,2020-10-12 14:06:00
202004835,52000,동부사업소,,,,,202010120379.0,202010121405.0,202010121600.0,202010121800.0,터파기 결과 미누수,D,동구,동구 불로동 1066-20,208.0,990.0,681.0,20209009316,동구 해동로8길 71 (불로동) / 1066-20번지,U,지하누수,,,,2.0,용역,,,,,,,,,,,2,미누수,,,,,,,,0,0,0.0,"581,960",N,35.8957055,128.6344132,2020-10-12 14:05:00
201902021,52000,동부사업소,,,5.0,급수관,201904020006.0,201904020840.0,201904020900.0,201904021100.0,DTC. 80mm 클램프 설치,D,동구,동구 불로동 1069-13,208.0,990.0,191.0,20199003724,동구 해동로8길 55 (불로동) / 1069-13번지,U,지하누수,1.0,공도,,2.0,용역,,,7.0,80.0,2.0,닥타일관,101.0,직관,2.0,부식,1,누수,4.0,직관,8.0,1/50,4.0,92.0,2.0,"4,416","8,736",0.0,"1,824,380",Y,35.8952208,128.6351374,2019-04-02 08:40:00
201800502,52000,동부사업소,,,4.0,배수지관,201801150232.0,201801151302.0,201801151400.0,201801151700.0,D80mm 클램프 설치,D,동구,동구 불로동 1069-13,208.0,990.0,37.0,20189000898,동구 해동로8길 55 (불로동) / 1069-13번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,7.0,80.0,2.0,닥타일관,101.0,직관,1.0,노후,1,누수,4.0,직관,8.0,1/50,4.0,15.0,2.0,720,"8,736",0.0,"1,490,400",N,35.8952208,128.6351374,2018-01-15 13:02:00
202202290,52000,동부사업소,SS00201,생활용수,5.0,급수관,202203180269.0,202203181620.0,202203181620.0,202203191400.0,D13 계량기 보호통 수선,D,동구,동구 불로동 1074-4,208.0,920.0,236.0,20229003638,동구 방천로6길 38-1 (불로동) / 1074-4번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,6.0,1/10,4.0,77.0,0.0,166,393,,"676,670",N,35.8967116,128.6349193,2022-03-18 16:20:00
9907415,52000,동부사업소,,,4.0,배수지관,,20050624090000.0,,,STS D25x15티이제거,D,동구,동구 불로동 1107-29,205.0,800.0,,20055200007415,불로동 1107-29번지앞 누수수선공사,U,지하누수,,,,,,,,1.0,15.0,6.0,,901.0,,2.0,부식,1,누수,,,3.0,1/3,,175.0,0.0,"1,092","1,186",,,,35.9096406,128.6432959,2005-06-24 09:00:00
202002591,52000,동부사업소,,,5.0,급수관,202006110006.0,202006110859.0,202006110930.0,202006111330.0,DTC. D100x20 분기점 수선,D,동구,동구 불로동 1138,205.0,770.0,352.0,20209005112,동구 팔공로 192 (불로동) / 1138번지,U,지하누수,1.0,공도,,1.0,자체,2.0,야간,2.0,20.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,2.0,1/2,4.0,163.0,1.0,"3,090","3,451",0.0,"459,780",N,35.9158441,128.6413716,2020-06-11 08:59:00
202001619,52000,동부사업소,,,5.0,급수관,202004200371.0,202004201000.0,202004221100.0,202004221500.0,D13㎜ 계량기보호통교체,D,동구,동구 불로동 1138-10,205.0,770.0,222.0,20209003428,동구 팔공로38길 25 (불로동) / 1138-10번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,6.0,1/10,3.0,111.0,0.0,186,306,,"762,770",N,35.9158043,128.6427469,2020-04-20 10:00:00
202002207,52000,동부사업소,,,5.0,급수관,202004200365.0,202004201000.0,202004201200.0,202004201500.0,D15mm 보호통 교체,D,동구,동구 불로동 1138-9,205.0,770.0,221.0,20209004439,동구 팔공로38길 23 (불로동) / 1138-9번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,6.0,1/10,3.0,111.0,0.0,186,306,0.0,0,N,35.9158074,128.6426094,2020-04-20 10:00:00
202200083,52000,동부사업소,SS00201,생활용수,4.0,배수지관,202111220437.0,202111221512.0,202111221512.0,202111221800.0,GP D20mm 직관부 수선 및 STS D20mm 인입부 수선,D,동구,동구 불로동 1140-11,205.0,770.0,1264.0,20229000226,GP D20mm 직관부 수선 및 STS D20mm 인입부 수선,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,2.0,20.0,7.0,아연도강관,101.0,직관,1.0,노후,1,누수,4.0,직관,7.0,1/4,,307.0,,,,,"2,850,350",,35.9148955,128.641742,2021-11-22 15:12:00
201703823,52000,동부사업소,,,5.0,급수관,201707060041.0,201707060925.0,201707061000.0,201707061130.0,D15 보호통 후단부 수선,D,동구,동구 불로동 1141-7,205.0,770.0,433.0,20179008123,동구 팔공로36길 7-4 (불로동) / 1141-7번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),702.0,접합부,8.0,전식,1,누수,1.0,소켓,4.0,1/5,4.0,187.0,0.0,808,786,,"276,610",N,35.9151749,128.6421248,2017-07-06 09:25:00
201902905,52000,동부사업소,,,5.0,급수관,201905230045.0,201905230929.0,201905230940.0,201905231140.0,D80mm 압륜 조임,D,동구,동구 불로동 1142-10,205.0,770.0,301.0,20199005340,동구 팔공로36길 13 (불로동) / 1142-10번지,U,지하누수,1.0,공도,,2.0,용역,,,7.0,80.0,2.0,닥타일관,101.0,직관,11.0,볼트이완,1,누수,3.0,연부,8.0,1/50,4.0,143.0,1.0,"4,668","5,940",0.0,"1,172,480",N,35.9148815,128.6426538,2019-05-23 09:29:00
201807098,52000,동부사업소,,,5.0,급수관,201811160024.0,201811160929.0,201811161030.0,201811161200.0,D15mm 보호통교체,D,동구,동구 불로동 1143-4,205.0,770.0,741.0,20189012717,동구 팔공로34길 23-7 (불로동) / 1143-4번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,1.0,노후,1,누수,1.0,소켓,6.0,1/10,4.0,319.0,0.0,689,393,,"631,270",N,35.9143701,128.6434809,2018-11-16 09:29:00
201806787,52000,동부사업소,,,5.0,급수관,201811190083.0,201811190957.0,201811191100.0,201811191300.0,DTC.D80x13mm 분기대교체,D,동구,동구 불로동 1143-4,205.0,770.0,744.0,20189012137,동구 팔공로34길 23-7 (불로동) / 1143-4번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,2.0,닥타일관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,6.0,1/10,4.0,322.0,0.0,696,393,0.0,"762,140",N,35.9143701,128.6434809,2018-11-19 09:57:00
9907927,52000,동부사업소,,,4.0,배수지관,,20050718090000.0,,,EPS D50직관부수선,D,동구,동구 불로동 1144-0,205.0,770.0,,20055200007927,불로동 1144번지 긴급복구공사,U,지하누수,,,,,,,,6.0,50.0,8.0,,101.0,,2.0,부식,1,누수,,,4.0,1/5,,199.0,14.0,"66,195","55,218",,,,35.9146773,128.6428998,2005-07-18 09:00:00
202001606,52000,동부사업소,,,5.0,급수관,202004200376.0,202004201000.0,202004201100.0,202004201300.0,PFP.D50mm 직관부 수선,D,동구,동구 불로동 1146,205.0,770.0,224.0,20209003271,동구 팔공로34길 5-2 (불로동) / 1146번지,U,지하누수,1.0,공도,,2.0,용역,,,6.0,50.0,5.0,PFP관,101.0,직관,1.0,노후,1,누수,4.0,직관,8.0,1/50,4.0,111.0,2.0,"4,262","6,989",0.0,"987,120",N,35.9140735,128.6420961,2020-04-20 10:00:00
202201061,52000,동부사업소,SS00201,생활용수,5.0,급수관,202201070113.0,202201071141.0,202201071141.0,202201071700.0,D13 보호통 수선,D,동구,동구 불로동 1146-6,205.0,770.0,22.0,20229001581,동구 팔공로36길 10-12 (불로동) / 1146-6번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,6.0,1/10,3.0,7.0,0.0,12,306,,"645,220",N,35.9140705,128.6425131,2022-01-07 11:41:00
201905896,52000,동부사업소,,,5.0,급수관,201912090487.0,201912091808.0,201912091830.0,201912092030.0,D80mm 제수변 스핀들 수선,D,동구,동구 불로동 1147-7,205.0,770.0,921.0,20199011055,동구 팔공로34길 5-4 (불로동) / 1147-7번지,U,지하누수,1.0,공도,,2.0,용역,,,7.0,80.0,9.0,변류,402.0,접합부,1.0,노후,1,누수,3.0,연부,8.0,1/50,4.0,343.0,1.0,"11,196","5,940",0.0,"543,250",N,35.9142677,128.6421081,2019-12-09 18:08:00
201502125,52000,동부사업소,,,5.0,급수관,201504090010.0,201504090859.0,201504091310.0,201504091620.0,"D200×20mm 분기대교체
",D,동구,동구 불로동 1149-4 행복이야기,205.0,770.0,175.0,20159005347,"동구 팔공로 176 (불로동,행복이야기) / 1149-4번지",U,지하누수,1.0,공도,,2.0,용역,,,2.0,20.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,2.0,1/2,4.0,97.0,2.0,"4,633","8,692",0.0,"456,180",N,35.9143893,128.641359,2015-04-09 08:59:00
202001490,52000,동부사업소,,,5.0,급수관,202004100100.0,202004101000.0,202004101100.0,202004101300.0,DTC.D150x20㎜ 분기점수선,D,동구,동구 불로동 1150-1 백옥,204.0,760.0,201.0,20209002937,"동구 팔공로 185-1 (불로동,백옥) / 1150-1번지",U,지하누수,1.0,공도,,2.0,용역,,,2.0,20.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,2.0,반도,4.0,1/5,4.0,101.0,1.0,"1,915","3,451",0.0,"543,370",N,35.9154923,128.6408744,2020-04-10 10:00:00
202001491,52000,동부사업소,,,5.0,급수관,202004100103.0,202004101000.0,202004101200.0,202004101400.0,분기점 100x13㎜ 구분기점 수선(누수방지새들),D,동구,동구 불로동 1151-2,204.0,760.0,202.0,20209002939,동구 팔공로35길 2-3 (불로동) / 1151-2번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,2.0,반도,3.0,1/3,4.0,101.0,0.0,"1,188","2,140",0.0,"836,240",N,35.9151469,128.6406382,2020-04-10 10:00:00
201506007,52000,동부사업소,,,4.0,배수지관,201512030004.0,201512030833.0,201512030930.0,201512031330.0,DTC D100X20mm 구분기점 폐쇄,D,동구,동구 불로동 1152-10 고령축산물도매,204.0,760.0,686.0,20159014785,"동구 팔공로 175 (불로동,고령축산물도매) / 1152-10번지",U,지하누수,1.0,공도,,1.0,자체,1.0,주간,2.0,20.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,6.0,1/10,4.0,337.0,0.0,"3,154","1,704",0.0,"681,310",N,35.9144655,128.640848,2015-12-03 08:33:00
202104611,52000,동부사업소,,,5.0,급수관,202108100213.0,202108101558.0,202108101558.0,202108111100.0,"D80x13 분기점 및 D13 보호통 수선
",D,동구,동구 불로동 1152-5,204.0,760.0,868.0,20219008016,동구 팔공로33길 6 (불로동) / 1152-5번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,2.0,1/2,4.0,222.0,0.0,"2,398","1,966",0.0,"1,417,360",N,35.9140455,128.6405099,2021-08-10 15:58:00
201403227,52000,동부사업소,,,5.0,급수관,201406200028.0,201406200912.0,201406200940.0,201406201200.0,DTC D80*20분기대교체수선,D,동구,동구 불로동 1156-6 백합세탁소,204.0,760.0,344.0,20149007435,"동구 팔공로31길 10-3 (불로동,백합세탁소) / 1156-6번지",U,지하누수,1.0,공도,,2.0,용역,,,2.0,20.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,3.0,1/3,5.0,170.0,1.0,"6,038","6,465",0.0,"526,460",N,35.9133321,128.6397439,2014-06-20 09:12:00
201901662,52000,동부사업소,,,5.0,급수관,201903150294.0,201903151738.0,201903151800.0,201903152200.0,STS D20mm 밸브 설치,D,동구,동구 불로동 1156-8,204.0,760.0,149.0,20199003081,동구 팔공로31길 12 (불로동) / 1156-8번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,2.0,20.0,6.0,스텐레스관,101.0,직관,2.0,부식,1,누수,4.0,직관,8.0,1/50,4.0,74.0,0.0,266,655,0.0,"717,550",N,35.9130582,128.6397352,2019-03-15 17:38:00
201900583,52000,동부사업소,,,,,201901210248.0,201901211131.0,201901211230.0,201901211530.0,터파기 확인결과 미누수,D,동구,동구 불로동 1156-8,204.0,760.0,37.0,20199001035,동구 팔공로31길 12 (불로동) / 1156-8번지,U,지하누수,,,,1.0,자체,1.0,주간,,,,,,,,,2,미누수,,,,,,,,0,0,0.0,"487,820",N,35.9130582,128.6397352,2019-01-21 11:31:00
202002568,52000,동부사업소,,,5.0,급수관,202005080020.0,202005080920.0,202005081000.0,202005081300.0,D15mm 보호통 교체,D,동구,동구 불로동 1190 불로치안센타 ,205.0,800.0,259.0,20209004984,동구 불로동 1190 불로치안센타 ,U,지하누수,2.0,사유지,2020.0,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,6.0,1/10,3.0,128.0,0.0,215,306,0.0,"2,327,730",N,35.9096431,128.6416396,2020-05-08 09:20:00
202201086,52000,동부사업소,SS00201,생활용수,5.0,급수관,202201130213.0,202201131623.0,202201131623.0,202201131800.0,D25x13 불용관 수선,D,동구,동구 불로동 1199,205.0,800.0,42.0,20229001616,동구 팔공로24길 15 (불로동) / 1199번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,5.0,1/7,3.0,13.0,0.0,34,480,,"504,210",N,35.9094695,128.6419531,2022-01-13 16:23:00
